date,close
21-Okt-02,1024
22-Okt-02,1025
23-Okt-02,1026
24-Okt-02,1027
25-Okt-02,1028
26-Okt-02,1029
27-Okt-02,1030
28-Okt-02,1031
29-Okt-02,1032
30-Okt-02,1033
31-Okt-02,1034
01-Nov-02,1035
02-Nov-02,1036
03-Nov-02,1037
04-Nov-02,1038
05-Nov-02,1039
06-Nov-02,1040
07-Nov-02,1041
08-Nov-02,1042
09-Nov-02,1043
10-Nov-02,1044
11-Nov-02,1045
12-Nov-02,1046
13-Nov-02,1047
14-Nov-02,1048
15-Nov-02,1049
16-Nov-02,1050
17-Nov-02,1051
18-Nov-02,1052
19-Nov-02,1053
20-Nov-02,1054
21-Nov-02,1055
22-Nov-02,1056
23-Nov-02,1057
24-Nov-02,1058
25-Nov-02,1059
26-Nov-02,1060
27-Nov-02,1061
28-Nov-02,1062
29-Nov-02,1063
30-Nov-02,1064
01-Dez-02,1065
02-Dez-02,1066
03-Dez-02,1067
04-Dez-02,1068
05-Dez-02,1069
06-Dez-02,1070
07-Dez-02,1071
08-Dez-02,1072
09-Dez-02,1073
10-Dez-02,1074
11-Dez-02,1075
12-Dez-02,1076
13-Dez-02,1077
14-Dez-02,1078
15-Dez-02,1079
16-Dez-02,1080
17-Dez-02,1081
18-Dez-02,1082
19-Dez-02,1083
20-Dez-02,1084
21-Dez-02,1085
22-Dez-02,1086
23-Dez-02,1087
24-Dez-02,1088
25-Dez-02,1089
26-Dez-02,1090
27-Dez-02,1091
28-Dez-02,1092
29-Dez-02,1093
30-Dez-02,1094
31-Dez-02,1095
01-Jan-03,1096
02-Jan-03,1097
03-Jan-03,1098
04-Jan-03,1099
05-Jan-03,1100
06-Jan-03,1101
07-Jan-03,1102
08-Jan-03,1103
09-Jan-03,1104
10-Jan-03,1105
11-Jan-03,1106
12-Jan-03,1107
13-Jan-03,1108
14-Jan-03,1109
15-Jan-03,1110
16-Jan-03,1111
17-Jan-03,1112
18-Jan-03,1113
19-Jan-03,1114
20-Jan-03,1115
21-Jan-03,1116
22-Jan-03,1117
23-Jan-03,1118
24-Jan-03,1119
25-Jan-03,1120
26-Jan-03,1121
27-Jan-03,1122
28-Jan-03,1123
29-Jan-03,1124
30-Jan-03,1125
31-Jan-03,1126
01-Feb-03,1127
02-Feb-03,1128
03-Feb-03,1129
04-Feb-03,1130
