date,close
05-Jul-02,12.3
06-Jul-02,11.6
07-Jul-02,11.9
08-Jul-02,12.9
09-Jul-02,14.2
10-Jul-02,15.6
11-Jul-02,13.6
12-Jul-02,13.3
13-Jul-02,14.3
14-Jul-02,15.4
15-Jul-02,16.6
16-Jul-02,15.4
17-Jul-02,13.7
18-Jul-02,14.2
19-Jul-02,15.6
20-Jul-02,17.1
21-Jul-02,16.8
22-Jul-02,13.3
23-Jul-02,12
24-Jul-02,12.4
25-Jul-02,13.2
26-Jul-02,13.6
27-Jul-02,13.4
28-Jul-02,16.6
29-Jul-02,16
30-Jul-02,20.2
31-Jul-02,22.2
01-Aug-02,22
02-Aug-02,24.2
03-Aug-02,21.2
04-Aug-02,19.8
05-Aug-02,19.5
06-Aug-02,20.2
07-Aug-02,20.1
08-Aug-02,18.7
09-Aug-02,18.1
10-Aug-02,18.6
11-Aug-02,17.1
12-Aug-02,17.3
13-Aug-02,16.6
14-Aug-02,17.1
15-Aug-02,19
16-Aug-02,17.8
17-Aug-02,20.1
18-Aug-02,22.7
19-Aug-02,20.9
20-Aug-02,19.7
21-Aug-02,17.2
22-Aug-02,19.3
23-Aug-02,20.9
24-Aug-02,19.5
25-Aug-02,18.3
26-Aug-02,16.3
27-Aug-02,15.1
28-Aug-02,13.7
29-Aug-02,15.7
30-Aug-02,14.1
31-Aug-02,12.3
01-Sep-02,12.1
02-Sep-02,14.6
03-Sep-02,16
04-Sep-02,15.3
05-Sep-02,14
06-Sep-02,13.1
07-Sep-02,12.6
08-Sep-02,14.8
09-Sep-02,18.6
10-Sep-02,18
11-Sep-02,17.8
12-Sep-02,15
13-Sep-02,15
14-Sep-02,13.4
15-Sep-02,11.7
16-Sep-02,13.1
17-Sep-02,11.2
18-Sep-02,11
19-Sep-02,10.7
20-Sep-02,10.8
21-Sep-02,10.4
22-Sep-02,10.6
23-Sep-02,8.8
24-Sep-02,10.4
25-Sep-02,10
26-Sep-02,7.5
27-Sep-02,10.9
28-Sep-02,12.7
29-Sep-02,13.1
30-Sep-02,12.9
01-Okt-02,13.1
02-Okt-02,13.3
03-Okt-02,10.8
04-Okt-02,10.5
05-Okt-02,10.5
06-Okt-02,7.8
07-Okt-02,6.9
08-Okt-02,4.6
09-Okt-02,4.8
10-Okt-02,4.3
11-Okt-02,4.7
12-Okt-02,4.6
13-Okt-02,4.9
14-Okt-02,5.1
15-Okt-02,4.5
16-Okt-02,3.5
17-Okt-02,3.1
18-Okt-02,1.9
19-Okt-02,0.4
20-Okt-02,1
21-Okt-02,2.1
22-Okt-02,2.4
23-Okt-02,7.5
24-Okt-02,4.8
25-Okt-02,5.5
26-Okt-02,6.2
27-Okt-02,4.5
28-Okt-02,4.5
29-Okt-02,4.6
30-Okt-02,4.3
31-Okt-02,6.5
01-Nov-02,3.2
02-Nov-02,1.7
03-Nov-02,3
04-Nov-02,4
05-Nov-02,5
06-Nov-02,8.1
07-Nov-02,5.7
08-Nov-02,3.1
09-Nov-02,1.7
10-Nov-02,2.1
11-Nov-02,1.1
12-Nov-02,2
13-Nov-02,1.4
14-Nov-02,-1.1
15-Nov-02,3.5
16-Nov-02,6.1
17-Nov-02,3.8
18-Nov-02,-1.9
19-Nov-02,-1.9
20-Nov-02,-3.1
21-Nov-02,0
22-Nov-02,1.8
23-Nov-02,1.5
24-Nov-02,2.9
25-Nov-02,3.9
26-Nov-02,2
27-Nov-02,3.9
28-Nov-02,4.7
29-Nov-02,3.9
30-Nov-02,2
01-Jan-03,-0.1
02-Jan-03,-3.4
03-Jan-03,-5.7
04-Jan-03,-5.9
05-Jan-03,-1.7
06-Jan-03,-6.2
07-Jan-03,-1.9
08-Jan-03,-0.8
09-Jan-03,1.1
10-Jan-03,1
11-Jan-03,5.6
12-Jan-03,5.8
13-Jan-03,3.9
14-Jan-03,6.1
15-Jan-03,6.6
16-Jan-03,2.6
17-Jan-03,6.3
18-Jan-03,4.8
19-Jan-03,3.4
20-Jan-03,4
21-Jan-03,5.5
22-Jan-03,5
23-Jan-03,-0.3
24-Jan-03,2.8
25-Jan-03,6
26-Jan-03,4.7
27-Jan-03,6.6
28-Jan-03,1.3
29-Jan-03,0
30-Jan-03,-2.3
31-Jan-03,-2.4
01-Feb-03,1
02-Feb-03,1.1
03-Feb-03,0.2
04-Feb-03,-3.3
05-Feb-03,-2.5
06-Feb-03,-0.2
07-Feb-03,3.5
08-Feb-03,5.8
09-Feb-03,5.7
10-Feb-03,4.1
11-Feb-03,1.6
12-Feb-03,2.8
13-Feb-03,2.4
14-Feb-03,0.9
15-Feb-03,0
16-Feb-03,0.6
17-Feb-03,0.6
18-Feb-03,-0.3
19-Feb-03,-0.7
20-Feb-03,3.2
21-Feb-03,1.6
22-Feb-03,1.5
23-Feb-03,-0.1
24-Feb-03,2.4
25-Feb-03,3.3
26-Feb-03,3
27-Feb-03,2.2
28-Feb-03,-1.3
01-Mrz-03,4.1
02-Mrz-03,2.7
03-Mrz-03,1.1
04-Mrz-03,1.6
05-Mrz-03,4.7
06-Mrz-03,3.5
07-Mrz-03,5.1
08-Mrz-03,4.8
09-Mrz-03,4.7
10-Mrz-03,5.6
11-Mrz-03,5.7
12-Mrz-03,2.8
13-Mrz-03,4.4
14-Mrz-03,3.1
15-Mrz-03,3.5
16-Mrz-03,3.3
17-Mrz-03,4.2
18-Mrz-03,3.5
19-Mrz-03,3.2
20-Mrz-03,2
21-Mrz-03,3.5
